cbo_codigo;descricao_original_fonte;titulo_oficial_cbo2002;grande_grupo;familia_ocupacional;categoria_profissional_agregada;nivel_formacao;universo;incluido_universo_principal;justificativa;fonte_normativa;observacao_ambiguidade;n_registros
710215;Inspetor de Terraplenagem;Inspetor de terraplenagem;7;7102;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
711120;Detonador;Detonador;7;7111;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
711215;Oper. Máquina Cortadora (Minas e Pedre;Operador de máquina cortadora (minas e pedreiras);7;7112;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
711230;Oper. Máquina;Operador de máquina perfuratriz;7;7112;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
711230;Oper. Máquina Perfuratriz;Operador de máquina perfuratriz;7;7112;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
712120;Oper. Britador de Mandíbulas;Operador de britador de mandíbulas;7;7121;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
715115;Oper. Escavad;Operador de escavadeira;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);10
715115;Oper. Escavadeira;Operador de escavadeira;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
715120;Oper. Máquina de Abrir Valas;Operador de máquina de abrir valas;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
715125;Oper. Máquina;Operador de máquinas de construção civil e mineração;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);6
715125;Oper. Máquinas de Construção Civil e M;Operador de máquinas de construção civil e mineração;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);4
715135;Oper. Pá Carr;Operador de pá carregadeira;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
715140;Oper. Pavimentadora (Asfalto, Concreto;Operador de pavimentadora (asfalto, concreto e materiais similares);7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
715145;Oper. Trator;Operador de trator de lâmina;7;7151;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
715205;Calceteiro;Calceteiro;7;7152;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
715210;Pedreiro;Pedreiro;7;7152;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;59
715230;Pedreiro Edif;Pedreiro de edificações;7;7152;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;5
715315;Armador Estru;Armador de estrutura de concreto armado;7;7153;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
715405;Oper. Betoneira;Operador de betoneira;7;7154;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
715505;Carpinteiro;Carpinteiro;7;7155;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;10
715525;Carpinteiro d;Carpinteiro de obras;7;7155;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
715545;Montador de A;Montador de andaimes (edificações);7;7155;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
715610;Eletricista I;Eletricista de instalações (edifícios);7;7156;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
715615;Eletricista I;Eletricista de instalações;7;7156;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;17
715615;Eletricista Instalações;Eletricista de instalações;7;7156;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;6
715725;Inst. Materia;Instalador de material isolante, à mão (edificações);7;7157;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
716305;Vidraceiro;Vidraceiro;7;7163;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
716405;Gesseiro;Gesseiro;7;7164;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
716515;Pastilheiro;Pastilheiro;7;7165;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
716610;Pintor de Obr;Pintor de obras;7;7166;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
716610;Pintor de Obras;Pintor de obras;7;7166;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
717020;Servente de O;Servente de obras;7;7170;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;68
717020;Servente de Obras;Servente de obras;7;7170;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;27
720215;Mestre (Indús;Mestre (indústria de máquinas e outros equipamentos mecânicos);7;7202;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
721215;Oper. Máquina;Operador de máquinas-ferramenta convencionais;7;7212;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
721215;Oper. Máquinas-Ferramenta Convencionai;Operador de máquinas-ferramenta convencionais;7;7212;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
721225;Preparador de;Preparador de máquinas-ferramenta;7;7212;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
721410;Oper. Fresado;Operador de fresadora com comando numérico;7;7214;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
722215;Oper. Acabame;Operador de acabamento de peças fundidas;7;7222;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
722305;Macheiro, Mão;Macheiro, a mão;7;7223;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
723125;Temperador de Metais e de Compósitos;Temperador de metais e de compósitos;7;7231;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
723310;Pintor Pincel;Pintor a pincel e rolo (exceto obras e estruturas metálicas);7;7233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
723315;Pintor Estrut;Pintor de estruturas metálicas;7;7233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;17
723315;Pintor Estruturas Metálicas;Pintor de estruturas metálicas;7;7233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
723330;Pintor Pistol;Pintor, a  pistola (exceto obras e estruturas metálicas);7;7233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
724110;Encanador;Encanador;7;7241;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
724115;Inst. Tubulaç;Instalador de tubulações;7;7241;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);6
724115;Inst. Tubulações;Instalador de tubulações;7;7241;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
724205;Montador Estr;Montador de estruturas metálicas;7;7242;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;7
724205;Montador Estruturas Metálicas;Montador de estruturas metálicas;7;7242;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
724220;Preparador de;Preparador de estruturas metálicas;7;7242;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
724315;Soldador;Soldador;7;7243;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;36
724320;Soldador a Oxigás;Soldador a  oxigás;7;7243;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
724405;Caldeireiro (;Caldeireiro (chapas de cobre);7;7244;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
724410;Caldeireiro (;Caldeireiro (chapas de ferro e aço);7;7244;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
724440;Serralheiro;Serralheiro;7;7244;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;9
725010;Ajust. Mecâni;Ajustador mecânico;7;7250;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);9
725105;Mont. Máquina;Montador de máquinas, motores e acessórios (montagem em série);7;7251;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
725705;Mecânico de R;Mecânico de refrigeração e climatização;7;7257;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
730105;Superv. de Mo;Supervisor de montagem e instalação eletroeletrônica;7;7301;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
731110;Mont. Equip.;Montador de equipamentos eletrônicos (computadores e equipamentos auxiliares);7;7311;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
731160;Mont. Equip. Elétricos (Transformadore;Montador de equipamentos elétricos (transformadores);7;7311;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
731320;Inst.-Reparad;Instalador-reparador de linhas e aparelhos de telecomunicações;7;7313;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);4
731320;Inst.-Reparador de Linhas e Aparelhos;Instalador-reparador de linhas e aparelhos de telecomunicações;7;7313;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
731325;Inst.-Reparad;Instalador-reparador de redes e cabos telefônicos;7;7313;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
732105;Eletricista de Manut. de Linhas Elétri;Eletricista de manutenção de linhas elétricas, telefônicas e de comunicação de dados;7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
732110;Emendador de;Emendador de cabos elétricos e telefônicos (aéreos e subterrâneos);7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
732120;Inst. de Linh;Instalador de linhas elétricas de alta e baixa tensão (rede aérea e subterrânea);7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);32
732120;Inst. de Linhas Elétricas de Alta e Ba;Instalador de linhas elétricas de alta e baixa tensão (rede aérea e subterrânea);7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
732130;Inst.-Reparad;Instalador-reparador de redes telefônicas e de comunicação de dados;7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);5
732130;Inst.-Reparador de Redes Telefônicas E;Instalador-reparador de redes telefônicas e de comunicação de dados;7;7321;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
741110;Montador de I;Montador de instrumentos de óptica;7;7411;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
751125;Ourives;Ourives;7;7511;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
752305;Ceramista;Ceramista;7;7523;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
763010;Costureira de;Costureira de peças sob encomenda;7;7630;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
763015;Costureira de Rep. de Roupas;Costureira de reparação de roupas;7;7630;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
763210;Costureiro na;Costureiro na confecção em série;7;7632;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
763210;Costureiro na Confecção em Série;Costureiro na confecção em série;7;7632;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
763215;Costureiro, a;Costureiro, a  máquina  na confecção em série;7;7632;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
766420;Auxiliar de R;Auxiliar de radiologia (revelação fotográfica);7;7664;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
771105;Marceneiro;Marceneiro;7;7711;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
774105;Montador de M;Montador de móveis e artefatos de madeira;7;7741;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
780105;Superv. de Em;Supervisor de embalagem e etiquetagem;7;7801;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
780105;Superv. de Embalagem e Etiquetagem;Supervisor de embalagem e etiquetagem;7;7801;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;4
782110;Oper. de Guin;Operador de guindaste (fixo);7;7821;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
782130;Oper. de Pont;Operador de ponte rolante;7;7821;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
782130;Oper. de Ponte Rolante;Operador de ponte rolante;7;7821;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
782220;Oper. de Empi;Operador de empilhadeira;7;7822;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);13
782220;Oper. de Empilhadeira;Operador de empilhadeira;7;7822;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);6
782305;Motorista de;Motorista de carro de passeio;7;7823;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
782305;Motorista de Carro de Passeio;Motorista de carro de passeio;7;7823;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
782310;Motorista de;Motorista de furgão ou veículo similar;7;7823;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
782310;Motorista de Furgão ou Veículo Similar;Motorista de furgão ou veículo similar;7;7823;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
782320;;Condutor de ambulância;7;7823;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
